ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-029054	8GML-DR5M.AF	30.0	30.3	1.9339e-06	US	
0001193125-26-029054	6C9V-MH8I.AF	32.0	31.58	2.0156e-06	US	
0001193125-26-029054	ITA1-DRBR.AF	38.0	37.96	2.4228e-06	US	
0001193125-26-029054	49WX-KJAJ.AF	48.0	3.83	2.445e-07	US	
0001193125-26-029054	NTA2-Y076.AF	256.0	20.46	1.3059e-06	US	
0001193125-26-029054	3QW0-34MK.AF	170.0	173.71	1.10872e-05	US	
0001193125-26-029054	0HT6-P39C.AF	598.0	47.82	3.0522e-06	US	
0001193125-26-029054	G2L1-NGP0.AF	90.0	7.22	4.608e-07	US	
0001193125-26-029054	TKDM-VEEE.AF	567.0	582.9	3.72042e-05	US	
0001193125-26-029054	U3SV-75TW.AF	63.0	5.03	3.21e-07	US	
0001193125-26-029054	SI9N-QRU9.AF	12.0	12.04	7.685e-07	US	
0001193125-26-029054	LO66-NOM9.AF	79.0	78.64	5.0193e-06	US	
0001193125-26-029054	BC2M-LUPV.AF	164.0	83.18	5.3091e-06	US	
0001193125-26-029054	7HTO-P4LJ.AF	48.0	47.75	3.0477e-06	US	
0001193125-26-029054	9FQ4-Z88T.AF	1084.0	1112.12	7.09822e-05	US	
0001193125-26-029054	TXMZ-X43H.AF	307.0	24.56	1.5676e-06	US	
0001193125-26-029054	SBLR-A96Z.AF	780.0	814.67	5.19972e-05	US	
0001193125-26-029054	XX4J-XJEL.AF	306.0	24.51	1.5644e-06	US	
0001193125-26-029054	UY9I-MXKF.AF	183.0	14.6	9.319e-07	US	
0001193125-26-029054	GLKZ-WLRV.AF	42.0	42.68	2.7241e-06	US	
0001193125-26-029054	BWCG-3TB8.AF	27.0	2.18	1.391e-07	US	
0001193125-26-029054	YX93-HF3K.AF	201.0	107.12	6.837e-06	US	
0001193125-26-029054	IUXC-LDJS.AF	62.0	62.04	3.9598e-06	US	
0001193125-26-029054	RHN8-XUFZ.AF	277.0	282.68	1.80423e-05	US	
0001193125-26-029054	15R9-JJLO.AF	13.0	13.16	8.4e-07	US	
0001193125-26-029054	68I9-O3RW.AF	440.0	444.19	2.83509e-05	US	
0001193125-26-029054	8L9C-SDXZ.AF	219.0	86.75	5.5369e-06	US	
0001193125-26-029054	R7B6-TZ82.AF	230.0	232.96	1.48689e-05	US	
0001193125-26-029054	U67Q-ZOIF.AF	104.0	104.59	6.6756e-06	US	
0001193125-26-029054	G08S-06HM.AF	93.0	98.69	6.299e-06	US	
0001193125-26-029054	4M3R-IZHN.AF	21.0	21.49	1.3716e-06	US	
0001193125-26-029054	ZBHO-YUCP.AF	296.0	23.65	1.5095e-06	US	
0001193125-26-029054	3ZC7-D5HQ.AF	722.0	715.56	4.56714e-05	US	
0001193125-26-029054	A8VD-1DIG.AF	430.0	34.44	2.1982e-06	US	
0001193125-26-029054	O5L1-GXSX.AF	43.0	44.0	2.8083e-06	US	
0001193125-26-029054	AES5-XZVQ.AF	462.0	36.97	2.3596e-06	US	
0001193125-26-029054	Q6PT-01UH.AF	36.0	36.16	2.3079e-06	US	
0001193125-26-029054	QJVX-95UC.AF	560.0	44.76	2.8569e-06	US	
0001193125-26-029054	K2S0-BJ5A.AF	35.0	2.79	1.781e-07	US	
0001193125-26-029054	5AWT-3VU5.AF	267.0	21.35	1.3627e-06	US	
0001193125-26-029054	RA0G-C29F.AF	34.0	33.67	2.149e-06	US	
0001193125-26-029054	TEGE-A75G.AF	35.0	2.78	1.774e-07	US	
0001193125-26-029054	1JZK-F3HA.AF	226.0	18.09	1.1546e-06	US	
0001193125-26-029054	ZT6O-ZKQI.AF	25.0	24.45	1.5605e-06	US	
0001193125-26-029054	36GR-I248.AF	75.0	74.37	4.7467e-06	US	
0001193125-26-029054	7NEV-1S8B.AF	21.0	21.11	1.3474e-06	US	
0001193125-26-029054	C3U9-8Z6C.AF	535.0	42.81	2.7324e-06	US	
0001193125-26-029054	MAZS-O4FG.AF	495.0	501.39	3.20017e-05	US	
0001193125-26-029054	UWJS-JK66.AF	623.0	631.88	4.03304e-05	US	
0001193125-26-029054	E4QM-Q3GC.AF	114.0	9.15	5.84e-07	US	
0001193125-26-029054	RHOV-4GMY.AF	85.0	2.39	1.525e-07	US	
0001193125-26-029054	W0VV-GEOU.AF	204.0	16.34	1.0429e-06	US	
0001193125-26-029054	LL1Y-5UU4.AF	212.0	217.08	1.38554e-05	US	
0001193125-26-029054	N58C-6BMC.AF	360.0	356.78	2.27719e-05	US	
0001193125-26-029054	Q6UM-G9FW.AF	103.0	4.69	2.993e-07	US	
0001193125-26-029054	3ROJ-3M9L.AF	417.0	33.37	2.1299e-06	US	
0001193125-26-029054	RCAS-0PE0.AF	539.0	43.12	2.7522e-06	US	
0001193125-26-029054	D69H-SRZK.AF	22.0	22.14	1.4131e-06	US	
0001193125-26-029054	KM9Y-14P2.AF	93.0	93.65	5.9773e-06	US	
0001193125-26-029054	B42U-WJ0P.AF	46.0	47.31	3.0196e-06	US	
0001193125-26-029054	SZ3N-749L.AF	51.0	14.13	9.019e-07	US	
0001193125-26-029054	S65E-3SVI.AF	91.0	92.61	5.9109e-06	US	
0001193125-26-029054	0I06-IDQY.AF	136.0	135.09	8.6223e-06	US	
0001193125-26-029054	0NO6-9B0H.AF	1176.0	94.07	6.0041e-06	US	
0001193125-26-029054	UI4B-CXHY.AF	1323.0	1329.68	8.48682e-05	US	
0001193125-26-029054	XN9H-0GT3.AF	94.0	94.14	6.0086e-06	US	
0001193125-26-029054	UNYU-BK36.AF	124.0	120.1	7.6655e-06	US	
0001193125-26-029054	344W-NVE4.AF	19.0	19.46	1.2421e-06	US	
0001193125-26-029054	129K-5SWT.AF	14.0	14.53	9.274e-07	US	
0001193125-26-029054	MXPT-ON5F.AF	30.0	30.26	1.9314e-06	US	
0001193125-26-029054	A3GK-0QK3.AF	28.0	27.98	1.7859e-06	US	
0001193125-26-029054	9F1H-3E4G.AF	105.0	108.9	6.9507e-06	US	
0001193125-26-029054	E4LE-R3PH.AF	173.0	20.35	1.2989e-06	US	
0001193125-26-029054	XWVQ-Z3S9.AF	130.0	131.09	8.367e-06	US	
0001193125-26-029054	KUNB-JQZO.AF	376.0	216.95	1.38471e-05	US	
0001193125-26-029054	H9X9-7A1Q.AF	340.0	27.16	1.7335e-06	US	
0001193125-26-029054	7EJK-51E8.AF	598.0	47.87	3.0554e-06	US	
0001193125-26-029054	YAWK-AGQG.AF	140.0	11.24	7.174e-07	US	
0001193125-26-029054	PVEQ-PW0B.AF	662.0	672.88	4.29473e-05	US	
0001193125-26-029054	N3A7-XBT7.AF	2028.0	2055.13	0.0001311708	US	
0001193125-26-029054	RW4Y-4YQ8.AF	16.0	16.09	1.027e-06	US	
0001193125-26-029054	Z2BX-QZJ3.AF	249.0	252.51	1.61167e-05	US	
0001193125-26-029054	S8IU-1IFD.AF	320.0	323.24	2.06311e-05	US	
0001193125-26-029054	GW2U-BPJ2.AF	98.0	100.31	6.4024e-06	US	
0001193125-26-029054	JJPK-NBKP.AF	175.0	13.99	8.929e-07	US	
0001193125-26-029054	JQC3-0ZZD.AF	70.0	5.59	3.568e-07	US	
0001193125-26-029054	BGXN-UYSJ.AF	51.0	51.52	3.2883e-06	US	
0001193125-26-029054	TKKH-7F1U.AF	24.0	23.82	1.5203e-06	US	
0001193125-26-029054	N3XN-WZVT.AF	1015.0	81.16	5.1801e-06	US	
0001193125-26-029054	U0T9-XHZC.AF	40.0	3.21	2.049e-07	US	
0001193125-26-029054	6X7H-W4RM.AF	417.0	33.34	2.128e-06	US	
0001193125-26-029054	OQTC-U8AY.AF	107.0	107.69	6.8734e-06	US	
0001193125-26-029054	6HIG-296F.AF	281.0	283.75	1.81106e-05	US	
0001193125-26-029054	B4E7-3JZV.AF	285.0	284.93	1.8186e-05	US	
0001193125-26-029054	YDYA-W78W.AF	11.0	11.35	7.244e-07	US	
0001193125-26-029054	4U7F-WG6V.AF	41.0	3.3	2.106e-07	US	
0001193125-26-029054	7CUG-S05M.AF	26.0	25.68	1.6391e-06	US	
0001193125-26-029054	QPXN-2PND.AF	46.0	46.96	2.9973e-06	US	
0001193125-26-029054	0J2W-Q2RA.AF	12.0	11.95	7.627e-07	US	
0001193125-26-029054	UETS-IO6Q.AF	27.0	27.0	1.7233e-06	US	
0001193125-26-029054	GU11-WLRE.AF	2935.0	2974.77	0.0001898678	US	
0001193125-26-029054	6PPQ-LUN1.AF	68.0	17.15	1.0946e-06	US	
0001193125-26-029054	29OM-KV9M.AF	45.0	45.09	2.8779e-06	US	
0001193125-26-029054	JEBU-Z8LM.AF	173.0	170.99	1.09136e-05	US	
0001193125-26-029054	6EMU-MVVU.AF	70.0	69.34	4.4257e-06	US	
0001193125-26-029054	LPWN-6YV7.AF	488.0	494.35	3.15524e-05	US	
0001193125-26-029054	LT6G-XS1Z.AF	68.0	5.41	3.453e-07	US	
0001193125-26-029054	AHQ7-YGLN.AF	905.0	72.36	4.6185e-06	US	
0001193125-26-029054	AY2H-PJVI.AF	243.0	243.52	1.55429e-05	US	
0001193125-26-029054	2K60-BW7I.AF	27.0	2.18	1.391e-07	US	
0001193125-26-029054	IOWM-WR0M.AF	29.0	28.81	1.8388e-06	US	
0001193125-26-029054	96F1-56UH.AF	31.0	31.64	2.0195e-06	US	
0001193125-26-029054	E1GL-X1FQ.AF	40.0	40.6	2.5913e-06	US	
0001193125-26-029054	XE65-C96E.AF	116.0	119.69	7.6393e-06	US	
0001193125-26-029054	8J1D-0K06.AF	80.0	6.42	4.098e-07	US	
0001193125-26-029054	Q3QG-J18X.AF	26.0	25.52	1.6288e-06	US	
0001193125-26-029054	6Q8Z-2U7W.AF	249.0	19.89	1.2695e-06	US	
0001193125-26-029054	C59Q-HIRH.AF	239.0	246.58	1.57382e-05	US	
0001193125-26-029054	W44P-G5TQ.AF	238.0	234.24	1.49506e-05	US	
0001193125-26-029054	OJG1-YD8F.AF	725.0	730.22	4.66071e-05	US	
0001193125-26-029054	ZQHW-DRW5.AF	237.0	240.86	1.53731e-05	US	
0001193125-26-029054	QZ4M-O737.AF	16.0	15.55	9.925e-07	US	
0001193125-26-029054	8PB0-C1YV.AF	138.0	139.21	8.8852e-06	US	
0001193125-26-029054	GYDH-XKNO.AF	15.0	14.85	9.478e-07	US	
0001193125-26-029054	WU6V-96JV.AF	45.0	45.04	2.8747e-06	US	
0001193125-26-029054	2737-D9MP.AF	58.0	4.6	2.936e-07	US	
0001193125-26-029054	ZKIO-PPAJ.AF	431.0	435.4	2.77899e-05	US	
0001193125-26-029054	N8Z7-IPQ0.AF	309.0	312.81	1.99654e-05	US	
0001193125-26-029054	0IE6-C4PU.AF	61.0	4.85	3.096e-07	US	
0001193125-26-029054	2HYO-GF7N.AF	532.0	568.43	3.62806e-05	US	
0001193125-26-029054	2XN2-8UKS.AF	46.0	3.69	2.355e-07	US	
0001193125-26-029054	8Z28-OR1X.AF	199.0	202.28	1.29107e-05	US	
0001193125-26-029054	1864-GHPV.AF	88.0	7.03	4.487e-07	US	
0001193125-26-029054	FXHS-413X.AF	1431.0	1444.05	9.2168e-05	US	
0001193125-26-029054	RWGH-ZASO.AF	329.0	26.35	1.6818e-06	US	
0001193125-26-029054	O8Y9-JLVS.AF	76.0	6.07	3.874e-07	US	
0001193125-26-029054	QIYY-JYU1.AF	460.0	36.81	2.3494e-06	US	
0001193125-26-029054	WH2Y-H21Z.AF	80.0	80.76	5.1546e-06	US	
0001193125-26-029054	N8A9-2JXY.AF	201.0	16.09	1.027e-06	US	
0001193125-26-029054	2QCZ-LB50.AF	101.0	8.06	5.144e-07	US	
0001193125-26-029054	ZII6-2UMQ.AF	112.0	8.94	5.706e-07	US	
0001193125-26-029054	SNEZ-CXJB.AF	38.0	38.05	2.4286e-06	US	
0001193125-26-029054	K8VL-TVIS.AF	46.0	45.61	2.9111e-06	US	
0001193125-26-029054	K3WE-P8GC.AF	74.0	74.79	4.7736e-06	US	
0001193125-26-029054	8MCB-Y7MB.AF	335.0	340.75	2.17487e-05	US	
0001193125-26-029054	487R-UEXM.AF	23.0	22.74	1.4514e-06	US	
0001193125-26-029054	3I34-HOX6.AF	294.0	23.56	1.5037e-06	US	
0001193125-26-029054	UE58-PJMH.AF	2.0	2.03	1.296e-07	US	
0001193125-26-029054	5LBB-LR9Z.AF	289.0	23.14	1.4769e-06	US	
0001193125-26-029054	1PXU-NMVV.AF	144.0	144.27	9.2082e-06	US	
0001193125-26-029054	PGY5-IXPC.AF	2664.0	72.43	4.6229e-06	US	
0001193125-26-029054	1ZRM-KN99.AF	153.0	155.19	9.9052e-06	US	
0001193125-26-029054	VREE-WDS2.AF	74.0	75.33	4.808e-06	US	
0001193125-26-029054	25XL-792E.AF	30.0	29.65	1.8924e-06	US	
0001193125-26-029054	2WUA-GFWE.AF	269.0	271.21	1.73103e-05	US	
0001193125-26-029054	ESOV-41W1.AF	136.0	137.56	8.7799e-06	US	
0001193125-26-029054	ON2R-8KGT.AF	25.0	24.9	1.5893e-06	US	
0001193125-26-029054	Y6G2-YC8G.AF	565.0	568.86	3.63081e-05	US	
0001193125-26-029054	ZCXF-HZ5B.AF	1708.0	1795.7	0.0001146124	US	
0001193125-26-029054	JN6P-GT71.AF	250.0	19.97	1.2746e-06	US	
0001193125-26-029054	T6I3-XBTV.AF	565.0	558.74	3.56622e-05	US	
0001193125-26-029054	Q2WK-KJ9T.AF	25.0	24.77	1.581e-06	US	
0001193125-26-029054	HRC5-K9CW.AF	18.0	18.07	1.1533e-06	US	
0001193125-26-029054	KXDH-KNSL.AF	342.0	340.22	2.17149e-05	US	
0001193125-26-029054	JSE5-MQHT.AF	288.0	23.05	1.4712e-06	US	
0001193125-26-029054	BCT7-OUAK.AF	46.0	3.64	2.323e-07	US	
0001193125-26-029054	J6UY-SXTB.AF	1347.0	1377.59	8.79261e-05	US	
0001193125-26-029054	DKBB-RL53.AF	223.0	17.8	1.1361e-06	US	
0001193125-26-029054	LVJF-OCHV.AF	292.0	292.89	1.8694e-05	US	
0001193125-26-029054	0QOJ-K3T8.AF	269.0	21.52	1.3735e-06	US	
0001193125-26-029054	WSM4-B29C.AF	50.0	4.04	2.579e-07	US	
0001193125-26-029054	Z4FA-R8PF.AF	84.0	26.38	1.6837e-06	US	
0001193125-26-029054	D9N3-YVJ6.AF	84.0	6.72	4.289e-07	US	
0001193125-26-029054	YMRA-U22X.AF	27.0	26.54	1.6939e-06	US	
0001193125-26-029054	3C8M-ID0N.AF	106.0	8.49	5.419e-07	US	
0001193125-26-029054	8Y3I-HDJD.AF	101.0	102.14	6.5192e-06	US	
0001193125-26-029054	2N5Q-FU79.AF	193.0	15.45	9.861e-07	US	
0001193125-26-029054	YTCX-30G5.AF	134.0	132.51	8.4576e-06	US	
0001193125-26-029054	T5NL-ITOU.AF	129.0	10.3	6.574e-07	US	
0001193125-26-029054	I9WY-6XEI.AF	366.0	29.31	1.8707e-06	US	
0001193125-26-029054	F8PP-EFFT.AF	363.0	29.07	1.8554e-06	US	
0001193125-26-029054	5V11-JV4E.AF	31.0	2.48	1.583e-07	US	
0001193125-26-029054	YECA-ZPQZ.AF	39.0	38.76	2.4739e-06	US	
0001193125-26-029054	L10J-UR0E.AF	153.0	152.57	9.7379e-06	US	
0001193125-26-029054	6RRH-EOO2.AF	41.0	3.24	2.068e-07	US	
0001193125-26-029054	YI0P-48XN.AF	523.0	41.87	2.6724e-06	US	
0001193125-26-029054	3PTI-NIXY.AF	78.0	6.24	3.983e-07	US	
0001193125-26-029054	OHXK-Y0TB.AF	159.0	160.53	1.0246e-05	US	
0001193125-26-029054	NI9F-VRBY.AF	33.0	16.38	1.0455e-06	US	
0001193125-26-029054	9KR3-NYZJ.AF	401.0	402.54	2.56925e-05	US	
0001193125-26-029054	OBR4-7V0V.AF	741.0	59.25	3.7817e-06	US	
0001193125-26-029054	NHIC-6V2N.AF	102.0	101.04	6.449e-06	US	
0001193125-26-029054	JM8I-43MQ.AF	69.0	5.49	3.504e-07	US	
0001193125-26-029054	6JUW-NWIX.AF	188.0	15.03	9.593e-07	US	
0001193125-26-029054	CQHV-XO48.AF	121.0	9.69	6.185e-07	US	
0001193125-26-029054	LFOZ-20JI.AF	88.0	89.9	5.738e-06	US	
0001193125-26-029054	UMIB-IL6D.AF	61.0	62.02	3.9585e-06	US	
0001193125-26-029054	Z8F9-H1NE.AF	2151.0	2263.81	0.00014449	US	
0001193125-26-029054	OAQU-8S75.AF	536.0	121.89	7.7798e-06	US	
0001193125-26-029054	K2M3-RMD8.AF	285.0	281.94	1.79951e-05	US	
0001193125-26-029054	WY3T-ANOO.AF	528.0	42.26	2.6973e-06	US	
0001193125-26-029054	JND6-1YYF.AF	181.0	14.49	9.248e-07	US	
0001193125-26-029054	KE6F-PNNV.AF	78.0	79.78	5.092e-06	US	
0001193125-26-029054	2ASF-NDMT.AF	85.0	6.82	4.353e-07	US	
0001193125-26-029054	HGUC-N19O.AF	194.0	199.53	1.27352e-05	US	
0001193125-26-029054	AUQ1-KNKZ.AF	24.0	23.71	1.5133e-06	US	
0001193125-26-029054	SG7C-BLSM.AF	78.0	6.26	3.996e-07	US	
0001193125-26-029054	ZW96-SHQI.AF	60.0	4.83	3.083e-07	US	
0001193125-26-029054	3OED-UKTG.AF	66.0	66.32	4.2329e-06	US	
0001193125-26-029054	KKTP-HJ97.AF	18.0	1.47	9.38e-08	US	
0001193125-26-029054	L3CV-3MDW.AF	40.0	2.42	1.545e-07	US	
0001193125-26-029054	53BJ-OFG9.AF	154.0	157.37	1.00443e-05	US	
0001193125-26-029054	P2MQ-DQMD.AF	118.0	9.43	6.019e-07	US	
0001193125-26-029054	WXZD-35ND.AF	229.0	18.32	1.1693e-06	US	
0001193125-26-029054	IUYA-HTS6.AF	26.0	25.45	1.6244e-06	US	
0001193125-26-029054	MA18-0VTQ.AF	63.0	63.19	4.0332e-06	US	
0001193125-26-029054	Q3AV-JU4X.AF	76.0	6.09	3.887e-07	US	
0001193125-26-029054	Y4RP-ETJE.AF	351.0	350.73	2.23857e-05	US	
0001193125-26-029054	FCLG-F93V.AF	60.0	60.51	3.8621e-06	US	
0001193125-26-029054	3PQJ-BWHY.AF	208.0	16.63	1.0614e-06	US	
0001193125-26-029054	K43V-28GD.AF	144.0	11.55	7.372e-07	US	
0001193125-26-029054	0FO1-2BEP.AF	59.0	4.76	3.038e-07	US	
0001193125-26-029054	CMIV-NFU3.AF	125.0	9.97	6.363e-07	US	
0001193125-26-029054	9BAK-IVW3.AF	44.0	3.48	2.221e-07	US	
0001193125-26-029054	TKAS-F3W3.AF	471.0	467.4	2.98323e-05	US	
0001193125-26-029054	MXXE-MVNS.AF	216.0	217.02	1.38515e-05	US	
0001193125-26-029054	X1BJ-IYAG.AF	91.0	93.54	5.9703e-06	US	
0001193125-26-029054	GG5R-BXFM.AF	72.0	5.73	3.657e-07	US	
0001193125-26-029054	BCEU-XL8Y.AF	82.0	82.8	5.2848e-06	US	
0001193125-26-029054	L2HK-IEL6.AF	139.0	146.75	9.3665e-06	US	
0001193125-26-029054	OEBS-KCUD.AF	18.0	18.2	1.1616e-06	US	
0001193125-26-029054	9A1G-CTIH.AF	87.0	89.54	5.715e-06	US	
0001193125-26-029054	MZO3-XQ3X.AF	148.0	11.87	7.576e-07	US	
0001193125-26-029054	AWU2-JQZD.AF	243.0	19.41	1.2389e-06	US	
0001193125-26-029054	7R9Y-KLUG.AF	357.0	28.55	1.8222e-06	US	
0001193125-26-029054	7G5M-XVSZ.AF	163.0	13.01	8.304e-07	US	
0001193125-26-029054	H7IQ-S2B7.AF	217.0	108.48	6.9238e-06	US	
0001193125-26-029054	1C0J-Y24U.AF	372.0	29.78	1.9007e-06	US	
0001193125-26-029054	7HOY-CMRF.AF	1011.0	80.88	5.1623e-06	US	
0001193125-26-029054	AMCK-D6WY.AF	318.0	25.47	1.6256e-06	US	
0001193125-26-029054	1T9N-WR8Z.AF	1481.0	118.5	7.5634e-06	US	
0001193125-26-029054	PJHH-94PX.AF	781.0	793.12	5.06217e-05	US	
0001193125-26-029054	LLAB-W3LW.AF	190.0	191.8	1.22418e-05	US	
0001193125-26-029054	7U2J-TRX6.AF	563.0	578.27	3.69087e-05	US	
0001193125-26-029054	499E-G567.AF	42.0	42.28	2.6986e-06	US	
0001193125-26-029054	QO95-1DEW.AF	10.0	10.0	6.383e-07	US	
0001193125-26-029054	8979-OSP2.AF	354.0	357.88	2.28421e-05	US	
0001193125-26-029054	S6X0-36BU.AF	755.0	60.37	3.8532e-06	US	
0001193125-26-029054	TSEB-CYZK.AF	258.0	266.44	1.70058e-05	US	
0001193125-26-029054	JGLG-6DUE.AF	50.0	3.96	2.528e-07	US	
0001193125-26-029054	XUIU-7KLY.AF	72.0	5.76	3.676e-07	US	
0001193125-26-029054	S1I1-TYYY.AF	187.0	14.94	9.536e-07	US	
0001193125-26-029054	CAFF-EM7J.AF	36.0	2.86	1.825e-07	US	
0001193125-26-029054	ZO3G-LANR.AF	17.0	16.78	1.071e-06	US	
0001193125-26-029054	OJYU-GVM8.AF	10.0	10.01	6.389e-07	US	
0001193125-26-029054	Z13G-D7DU.AF	128.0	131.59	8.3989e-06	US	
0001193125-26-029054	CRSU-WK17.AF	141.0	11.31	7.219e-07	US	
0001193125-26-029054	HON7-I6F8.AF	11.0	10.9	6.957e-07	US	
0001193125-26-029054	O8T7-YFFM.AF	278.0	288.01	1.83825e-05	US	
0001193125-26-029054	U585-V8QT.AF	72.0	5.78	3.689e-07	US	
0001193125-26-029054	3VT1-P8AY.AF	346.0	27.64	1.7642e-06	US	
0001193125-26-029054	ZHPL-ZQS6.AF	72.0	5.79	3.696e-07	US	
0001193125-26-029054	ALYR-MP24.AF	52.0	52.91	3.377e-06	US	
0001193125-26-029054	7TPC-S1JC.AF	116.0	9.27	5.917e-07	US	
0001193125-26-029054	QLX1-NTKK.AF	284.0	22.75	1.452e-06	US	
0001193125-26-029054	8YNU-BF5K.AF	100.0	99.59	6.3564e-06	US	
0001193125-26-029054	93PX-8FRQ.AF	382.0	371.52	2.37127e-05	US	
0001193125-26-029054	745J-ZI1U.AF	382.0	30.55	1.9499e-06	US	
0001193125-26-029054	ZFO7-EFPE.AF	169.0	168.38	1.0747e-05	US	
0001193125-26-029054	WTZL-YGWU.AF	180.0	179.03	1.14268e-05	US	
0001193125-26-029054	3VP3-TX6H.AF	200.0	15.97	1.0193e-06	US	
0001193125-26-029054	YME1-JNKE.AF	39.0	3.16	2.017e-07	US	
0001193125-26-029054	5F9R-UQPK.AF	836.0	66.91	4.2706e-06	US	
0001193125-26-029054	A1I6-88TG.AF	46.0	44.91	2.8664e-06	US	
0001193125-26-029054	4HVG-6303.AF	416.0	422.83	2.69876e-05	US	
0001193125-26-029054	R39R-AL5D.AF	750.0	772.84	4.93273e-05	US	
0001193125-26-029054	SJ6U-610C.AF	122.0	9.78	6.242e-07	US	
0001193125-26-029054	7SK5-CSSS.AF	94.0	7.52	4.8e-07	US	
0001193125-26-029054	UP1H-LA01.AF	109.0	109.86	7.0119e-06	US	
0001193125-26-029054	DTQ4-HB6N.AF	455.0	452.11	2.88564e-05	US	
0001193125-26-029054	843P-BRE7.AF	308.0	309.42	1.97491e-05	US	
0001193125-26-029054	R1B4-IO1O.AF	229.0	18.34	1.1706e-06	US	
0001193125-26-029054	TMJ4-STMX.AF	24.0	23.83	1.521e-06	US	
0001193125-26-029054	UZN3-UA5X.AF	267.0	267.51	1.70741e-05	US	
0001193125-26-029054	U00F-2KHH.AF	689.0	55.12	3.5181e-06	US	
0001193125-26-029054	O3XE-P68V.AF	386.0	30.85	1.969e-06	US	
0001193125-26-029054	6WXL-XH03.AF	139.0	1.18	7.53e-08	US	
0001193125-26-029054	TP66-KNQY.AF	50.0	29.51	1.8835e-06	US	
0001193125-26-029054	GOF5-H6I1.AF	62.0	4.94	3.153e-07	US	
0001193125-26-029054	HPSS-R923.AF	174.0	13.91	8.878e-07	US	
0001193125-26-029054	1E90-5EZP.AF	526.0	545.05	3.47884e-05	US	
0001193125-26-029054	P6G8-FMV6.AF	598.0	33.98	2.1688e-06	US	
0001193125-26-029054	LRQB-2CQL.AF	602.0	612.01	3.90622e-05	US	
0001193125-26-029054	YKYB-GS6R.AF	127.0	10.19	6.504e-07	US	
0001193125-26-029054	H89Q-RCRG.AF	65.0	66.43	4.24e-06	US	
0001193125-26-029054	58RE-273C.AF	135.0	135.66	8.6586e-06	US	
0001193125-26-029054	K8RM-25GR.AF	180.0	180.51	1.15212e-05	US	
0001193125-26-029054	9Y5T-5V6N.AF	16.0	15.94	1.0174e-06	US	
0001193125-26-029054	QBT3-F3MC.AF	50.0	50.54	3.2258e-06	US	
0001193125-26-029054	7GL7-WRDR.AF	88.0	91.99	5.8714e-06	US	
0001193125-26-029054	TTC1-BRPU.AF	161.0	162.44	1.03679e-05	US	
0001193125-26-029054	5GOS-BINY.AF	48.0	48.07	3.0681e-06	US	
0001193125-26-029054	9N3B-RI07.AF	46.0	46.07	2.9405e-06	US	
0001193125-26-029054	VVDZ-OEMA.AF	307.0	322.88	2.06082e-05	US	
0001193125-26-029054	XTLE-GTXS.AF	115.0	116.93	7.4632e-06	US	
0001193125-26-029054	MATF-N6GN.AF	119.0	9.5	6.063e-07	US	
0001193125-26-029054	N4KT-UJUA.AF	115.0	115.9	7.3974e-06	US	
0001193125-26-029054	U5SU-EQNS.AF	151.0	155.54	9.9275e-06	US	
0001193125-26-029054	8II4-7WSR.AF	25.0	25.11	1.6027e-06	US	
0001193125-26-029054	I2WM-MI1C.AF	287.0	22.99	1.4674e-06	US	
0001193125-26-029054	G97C-ZKP0.AF	237.0	240.6	1.53565e-05	US	
0001193125-26-029054	FJ43-QIOM.AF	88.0	89.45	5.7092e-06	US	
0001193125-26-029054	65AO-9WMB.AF	195.0	205.06	1.30882e-05	US	
0001193125-26-029054	9P2O-F49H.AF	107.0	8.53	5.444e-07	US	
0001193125-26-029054	W8ZV-NZBV.AF	10.0	10.12	6.459e-07	US	
0001193125-26-029054	ME2Y-PJJL.AF	21.0	21.43	1.3678e-06	US	
0001193125-26-029054	MXS7-IFVY.AF	11.0	10.9	6.957e-07	US	
0001193125-26-029054	3EA1-E3Z0.AF	1738.0	1819.31	0.0001161194	US	
0001193125-26-029054	UQ0H-3HUI.AF	100.0	8.0	5.106e-07	US	
0001193125-26-029054	4B96-IA57.AF	99.0	100.71	6.4279e-06	US	
0001193125-26-029054	LQ35-6E2F.AF	819.0	834.01	5.32316e-05	US	
0001193125-26-029054	NONB-5Y72.AF	13.0	13.04	8.323e-07	US	
0001193125-26-029054	2YVK-BXNW.AF	695.0	702.3	4.4825e-05	US	
0001193125-26-029054	9EXC-DPOC.AF	993.0	1009.76	6.4449e-05	US	
0001193125-26-029054	VYUH-QN4I.AF	88.0	88.53	5.6505e-06	US	
0001193125-26-029054	I8ZH-YJ1O.AF	139.0	142.79	9.1137e-06	US	
0001193125-26-029054	0MDT-94AJ.AF	27.0	2.17	1.385e-07	US	
0001193125-26-029054	H9YH-XP86.AF	155.0	155.53	9.9269e-06	US	
0001193125-26-029054	5WR3-MUZB.AF	141.0	141.95	9.0601e-06	US	
0001193125-26-029054	H3UX-KSVB.AF	131.0	10.44	6.663e-07	US	
0001193125-26-029054	0OKL-KPZ7.AF	223.0	17.87	1.1406e-06	US	
0001193125-26-029054	AJPE-OKQ3.AF	97.0	7.75	4.947e-07	US	
0001193125-26-029054	F8WO-AZJR.AF	589.0	47.16	3.01e-06	US	
0001193125-26-029054	EXR3-A5ZV.AF	137.0	135.09	8.6223e-06	US	
